Column1,Air temperature _K_,Process temperature _K_,Rotational speed _rpm_,Torque _Nm_,Tool wear _min_,Type_H,Type_L,Type_M,Machine failure_RF
8445,-0.702409275,-0.003747489,0.012404955,-0.30966846,-1.50745557,FALSE,FALSE,TRUE,0
8446,-0.752405309,-0.071148375,-0.316698136,0.211978103,-1.460323527,FALSE,TRUE,FALSE,0
8447,-0.702409275,0.063653396,-0.556552932,0.994447948,-1.428902164,FALSE,TRUE,FALSE,0
8448,-0.752405309,-0.003747489,-0.260917951,0.121693121,-1.397480802,FALSE,TRUE,FALSE,0
8449,-0.802401343,-0.071148375,1.038760359,-1.222549946,-1.366059439,FALSE,TRUE,FALSE,0
8450,-0.802401343,-0.003747489,0.112809288,0.422643062,-1.334638077,FALSE,TRUE,FALSE,0
8451,-0.752405309,-0.003747489,-0.578865006,0.252104762,-1.303216715,FALSE,TRUE,FALSE,0
8452,-0.702409275,-0.003747489,-0.149357581,-0.249478472,-1.271795352,FALSE,FALSE,TRUE,0
8453,-0.702409275,-0.071148375,0.140699381,-0.289605131,-1.224663309,FALSE,TRUE,FALSE,0
8454,-0.702409275,-0.003747489,-0.093577396,0.031408139,-1.193241946,FALSE,TRUE,FALSE,0
8455,-0.702409275,-0.071148375,-1.019528467,1.957487758,-1.161820584,FALSE,TRUE,FALSE,0
8456,-0.702409275,-0.071148375,0.096075233,-0.139130161,-1.130399222,FALSE,TRUE,FALSE,0
8457,-0.702409275,-0.071148375,-0.813141783,0.553054702,-1.098977859,FALSE,TRUE,FALSE,0
8458,-0.652413242,-0.071148375,1.194944877,-1.322866593,-1.067556497,FALSE,TRUE,FALSE,0
8459,-0.652413242,-0.071148375,0.62598699,-1.052011647,-1.036135135,FALSE,TRUE,FALSE,0
8460,-0.652413242,-0.071148375,-0.930280171,1.475967853,-1.004713772,FALSE,TRUE,FALSE,0
8461,-0.652413242,-0.071148375,-0.517506802,0.332358079,-0.97329241,FALSE,TRUE,FALSE,0
8462,-0.652413242,-0.13854926,-0.210715785,0.472801385,-0.941871048,FALSE,FALSE,TRUE,0
8463,-0.652413242,-0.071148375,-0.71273745,0.512928044,-0.894739004,FALSE,FALSE,TRUE,0
8464,-0.702409275,-0.205950146,0.743125379,-1.25264494,-0.84760696,TRUE,FALSE,FALSE,0
8465,-0.652413242,-0.13854926,-0.355744266,0.051471468,-0.769053555,FALSE,FALSE,TRUE,0
8466,-0.652413242,-0.13854926,-0.389212377,-0.15919349,-0.721921511,FALSE,TRUE,FALSE,0
8467,-0.702409275,-0.13854926,0.921621971,-1.172391623,-0.690500149,FALSE,TRUE,FALSE,0
8468,-0.702409275,-0.205950146,-0.422680488,-0.088971837,-0.659078786,TRUE,FALSE,FALSE,0
8469,-0.702409275,-0.205950146,-1.443457873,2.418944333,-0.58052538,FALSE,FALSE,TRUE,0
8470,-0.652413242,-0.071148375,-0.417102469,-0.199320149,-0.533393337,FALSE,TRUE,FALSE,0
8471,-0.702409275,-0.13854926,-1.153400911,0.643339685,-0.501971974,FALSE,TRUE,FALSE,0
8472,-0.752405309,-0.205950146,0.531160676,-0.219383478,-0.470550612,FALSE,TRUE,FALSE,0
8473,-0.702409275,-0.13854926,-0.606755098,0.31229475,-0.43912925,FALSE,FALSE,TRUE,0
8474,-0.752405309,-0.205950146,-0.087999378,0.46276972,-0.391997206,FALSE,FALSE,TRUE,0
8475,-0.752405309,-0.205950146,0.101653251,-0.229415143,-0.344865163,FALSE,FALSE,TRUE,0
8476,-0.752405309,-0.273351032,0.257837769,-0.7811567,-0.297733119,FALSE,TRUE,FALSE,0
8477,-0.752405309,-0.273351032,0.224369658,-0.650745059,-0.266311757,TRUE,FALSE,FALSE,0
8478,-0.752405309,-0.205950146,-1.030684504,2.087899399,-0.187758351,FALSE,FALSE,TRUE,0
8479,-0.702409275,-0.205950146,0.492114546,-0.660776724,-0.140626307,FALSE,TRUE,FALSE,0
8480,-0.802401343,-0.273351032,-0.344588229,-0.440080101,-0.109204945,FALSE,TRUE,FALSE,0
8481,-0.852397376,-0.408152803,0.313617954,-1.10216997,-0.077783583,FALSE,FALSE,TRUE,0
8482,-0.802401343,-0.340751917,-0.104733433,-0.189288484,-0.030651539,FALSE,TRUE,FALSE,0
8483,-0.852397376,-0.408152803,0.44191238,-0.851378353,0.000769823,FALSE,TRUE,FALSE,0
8484,-0.802401343,-0.340751917,-0.790829709,1.034574607,0.032191186,FALSE,TRUE,FALSE,0
8485,-0.802401343,-0.340751917,-0.495194728,0.793814655,0.063612548,FALSE,TRUE,FALSE,0
8486,-0.752405309,-0.340751917,-0.210715785,0.021376474,0.09503391,FALSE,FALSE,TRUE,0
8487,-0.802401343,-0.408152803,-0.818719801,1.014511278,0.142165954,FALSE,TRUE,FALSE,0
8488,-0.802401343,-0.408152803,-0.857765931,0.322326415,0.173587316,FALSE,TRUE,FALSE,0
8489,-0.802401343,-0.408152803,-0.433836525,0.63330802,0.205008679,FALSE,TRUE,FALSE,0
8490,-0.752405309,-0.273351032,-0.974904319,1.877234441,0.236430041,FALSE,FALSE,TRUE,0
8491,-0.752405309,-0.340751917,0.224369658,-0.139130161,0.283562085,FALSE,TRUE,FALSE,0
8492,-0.802401343,-0.340751917,-0.138201544,-0.119066831,0.314983447,FALSE,FALSE,TRUE,0
8493,-0.852397376,-0.340751917,0.118387307,-0.30966846,0.362115491,FALSE,FALSE,TRUE,0
8494,-0.852397376,-0.340751917,0.017982974,-0.32973179,0.409247534,FALSE,TRUE,FALSE,0
8495,-0.852397376,-0.408152803,0.720813305,-1.292771599,0.440668896,FALSE,TRUE,FALSE,0
8496,-0.852397376,-0.408152803,1.546360043,-1.74419651,0.472090259,FALSE,FALSE,TRUE,0
8497,-0.852397376,-0.408152803,-0.166091637,-0.580523407,0.519222302,FALSE,FALSE,TRUE,0
8498,-0.802401343,-0.273351032,-0.333432192,-0.219383478,0.566354346,FALSE,TRUE,FALSE,0
8499,-0.802401343,-0.273351032,0.648299064,-0.981789994,0.597775708,FALSE,TRUE,FALSE,0
8500,-0.852397376,-0.340751917,0.9606681,-0.971758329,0.629197071,FALSE,TRUE,FALSE,0
8501,-0.802401343,-0.205950146,0.235525695,-0.540396748,0.660618433,FALSE,TRUE,FALSE,0
8502,-0.702409275,-0.13854926,-1.449035892,1.596347829,0.692039795,TRUE,FALSE,FALSE,0
8503,-0.752405309,-0.13854926,-0.394790395,0.091598127,0.770593201,FALSE,TRUE,FALSE,0
8504,-0.802401343,-0.205950146,-0.668113302,0.131724786,0.802014564,FALSE,TRUE,FALSE,0
8505,-0.802401343,-0.205950146,-0.048953248,-0.139130161,0.833435926,FALSE,TRUE,FALSE,0
8506,-0.802401343,-0.273351032,0.955090082,-1.27270827,0.864857288,FALSE,TRUE,FALSE,1
8507,-0.802401343,-0.205950146,-0.11588947,-0.018750184,0.896278651,FALSE,TRUE,FALSE,0
8508,-0.802401343,-0.205950146,0.782171508,-0.670808389,0.927700013,FALSE,FALSE,TRUE,0
8509,-0.802401343,-0.205950146,1.847573042,-1.754228175,0.974832057,FALSE,FALSE,TRUE,0
8510,-0.852397376,-0.205950146,-0.305542099,0.432674726,1.0219641,FALSE,TRUE,FALSE,0
8511,-0.802401343,-0.205950146,-0.456148599,0.422643062,1.053385463,FALSE,TRUE,FALSE,0
8512,-0.852397376,-0.273351032,0.040295048,-0.379890113,1.084806825,TRUE,FALSE,FALSE,0
8513,-0.90239341,-0.340751917,-0.33901021,-0.349795119,1.163360231,FALSE,FALSE,TRUE,0
8514,-0.90239341,-0.408152803,-0.511928784,0.713561337,1.210492274,FALSE,TRUE,FALSE,0
8515,-0.90239341,-0.408152803,-0.534240858,0.543023038,1.241913637,FALSE,TRUE,FALSE,0
8516,-0.852397376,-0.273351032,-0.065687304,-0.911568341,1.273334999,FALSE,TRUE,FALSE,0
8517,-0.852397376,-0.273351032,-0.389212377,1.485999518,1.304756362,FALSE,FALSE,TRUE,0
8518,-0.852397376,-0.273351032,0.793327545,-1.292771599,1.351888405,FALSE,FALSE,TRUE,0
8519,-0.852397376,-0.273351032,-0.662535283,0.412611397,1.399020449,FALSE,TRUE,FALSE,0
8520,-0.852397376,-0.340751917,0.023560992,0.994447948,1.430441811,FALSE,FALSE,TRUE,0
8521,-0.802401343,-0.340751917,-0.907968097,1.044606272,1.477573855,FALSE,TRUE,FALSE,0
8522,-0.852397376,-0.408152803,0.51442662,-1.021916653,-1.695983744,TRUE,FALSE,FALSE,0
8523,-0.852397376,-0.475553688,-0.054531267,0.171851445,-1.617430338,TRUE,FALSE,FALSE,0
8524,-0.852397376,-0.408152803,-0.394790395,0.623276355,-1.538876933,FALSE,TRUE,FALSE,0
8525,-0.852397376,-0.408152803,-0.89681206,1.235207901,-1.50745557,FALSE,TRUE,FALSE,0
8526,-0.852397376,-0.475553688,-0.768517635,1.195081242,-1.476034208,FALSE,TRUE,FALSE,0
8527,-0.802401343,-0.475553688,-0.04337523,-0.259510137,-1.444612845,FALSE,TRUE,FALSE,0
8528,-0.802401343,-0.475553688,-0.149357581,-0.420016772,-1.413191483,FALSE,TRUE,FALSE,0
8529,-0.752405309,-0.408152803,-0.093577396,0.743656331,-1.381770121,FALSE,FALSE,TRUE,0
8530,-0.752405309,-0.475553688,0.425178324,-0.821283359,-1.334638077,FALSE,FALSE,TRUE,0
8531,-0.702409275,-0.475553688,-0.500772747,0.653371349,-1.287506034,FALSE,TRUE,FALSE,0
8532,-0.702409275,-0.408152803,-1.248227226,1.556221171,-1.256084671,FALSE,TRUE,FALSE,0
8533,-0.702409275,-0.408152803,-0.411524451,0.111661456,-1.224663309,FALSE,FALSE,TRUE,0
8534,-0.702409275,-0.340751917,-0.751783579,0.332358079,-1.177531265,FALSE,FALSE,TRUE,0
8535,-0.702409275,-0.340751917,0.045873066,0.48283305,-1.130399222,FALSE,TRUE,FALSE,0
8536,-0.702409275,-0.340751917,-0.629067172,0.543023038,-1.098977859,FALSE,FALSE,TRUE,0
8537,-0.702409275,-0.340751917,1.066650452,-0.981789994,-1.051845816,FALSE,TRUE,FALSE,0
8538,-0.752405309,-0.408152803,0.051451085,-0.229415143,-1.020424453,FALSE,TRUE,FALSE,0
8539,-0.752405309,-0.408152803,-0.121467489,0.021376474,-0.989003091,FALSE,TRUE,FALSE,0
8540,-0.702409275,-0.340751917,0.826795656,-1.072074976,-0.957581729,FALSE,TRUE,FALSE,0
8541,-0.752405309,-0.340751917,1.1112746,-1.483373228,-0.926160366,FALSE,TRUE,FALSE,0
8542,-0.802401343,-0.408152803,-0.149357581,-0.470175095,-0.894739004,TRUE,FALSE,FALSE,0
8543,-0.752405309,-0.408152803,-0.969326301,0.874067972,-0.816185598,FALSE,FALSE,TRUE,0
8544,-0.752405309,-0.408152803,2.63407365,-1.904703145,-0.769053555,TRUE,FALSE,FALSE,0
8545,-0.802401343,-0.475553688,1.490579858,-1.242613276,-0.690500149,FALSE,TRUE,FALSE,0
8546,-0.802401343,-0.475553688,0.988558193,-1.162359958,-0.659078786,FALSE,TRUE,FALSE,0
8547,-0.802401343,-0.408152803,0.709657268,-1.57365821,-0.627657424,FALSE,FALSE,TRUE,0
8548,-0.752405309,-0.408152803,0.21879164,-0.369858448,-0.58052538,FALSE,TRUE,FALSE,0
8549,-0.852397376,-0.475553688,0.10723127,-0.279573466,-0.549104018,FALSE,TRUE,FALSE,0
8550,-0.852397376,-0.542954574,-0.461726617,0.553054702,-0.517682656,FALSE,TRUE,FALSE,0
8551,-0.90239341,-0.61035546,-0.456148599,0.904162966,-0.486261293,FALSE,FALSE,TRUE,0
8552,-0.90239341,-0.61035546,-0.400368414,0.452738056,-0.43912925,FALSE,TRUE,FALSE,0
8553,-0.952389443,-0.677756345,0.681767175,-0.179256819,-0.407707887,FALSE,FALSE,TRUE,0
8554,-0.952389443,-0.677756345,0.296883899,-0.610618401,-0.360575844,FALSE,TRUE,FALSE,0
8555,-0.90239341,-0.677756345,0.319195973,-0.279573466,-0.329154481,FALSE,TRUE,FALSE,0
8556,-0.90239341,-0.677756345,-0.277652007,0.061503133,-0.297733119,FALSE,TRUE,FALSE,0
8557,-0.852397376,-0.677756345,-0.37805634,0.833941314,-0.266311757,FALSE,TRUE,FALSE,0
8558,-0.852397376,-0.677756345,-0.188403711,0.131724786,-0.234890394,FALSE,FALSE,TRUE,0
8559,-0.852397376,-0.677756345,-0.110311452,0.001313145,-0.187758351,FALSE,TRUE,FALSE,0
8560,-0.852397376,-0.677756345,-0.729471505,0.543023038,-0.156336988,FALSE,TRUE,FALSE,0
8561,-0.90239341,-0.745157231,-1.153400911,0.442706391,-0.124915626,FALSE,TRUE,FALSE,0
8562,-0.952389443,-0.745157231,-1.04741856,1.245239566,-0.093494264,FALSE,TRUE,FALSE,0
8563,-1.002385477,-0.745157231,-0.216293803,-0.32973179,-0.062072901,FALSE,TRUE,FALSE,0
8564,-1.002385477,-0.879959002,0.419600306,-0.931631671,-0.030651539,FALSE,FALSE,TRUE,0
8565,-1.002385477,-0.812558117,-0.277652007,-0.349795119,0.016480505,FALSE,TRUE,FALSE,0
8566,-1.052381511,-0.879959002,1.18378884,-1.342929923,0.047901867,FALSE,FALSE,TRUE,0
8567,-1.002385477,-0.879959002,-0.1549356,0.583149697,0.09503391,FALSE,TRUE,FALSE,0
8568,-1.052381511,-0.947359888,0.84910773,-1.041979982,0.126455273,FALSE,TRUE,FALSE,0
8569,-1.052381511,-0.947359888,1.217256951,-1.25264494,0.157876635,FALSE,TRUE,FALSE,0
8570,-1.052381511,-0.879959002,0.034717029,-0.409985107,0.189297998,TRUE,FALSE,FALSE,0
8571,-1.052381511,-0.947359888,4.034156294,-2.436381373,0.267851403,FALSE,TRUE,FALSE,0
8572,-1.152373578,-1.014760773,0.112809288,-0.48020676,0.299272766,FALSE,FALSE,TRUE,0
8573,-1.202369612,-1.082161659,0.486536528,-0.761093371,0.346404809,FALSE,TRUE,FALSE,0
8574,-1.202369612,-1.149562545,-0.640223209,1.395714536,0.377826172,FALSE,TRUE,FALSE,0
8575,-1.202369612,-1.149562545,0.609252935,-1.092138306,0.409247534,FALSE,FALSE,TRUE,0
8576,-1.202369612,-1.149562545,-0.087999378,-0.048845179,0.456379578,FALSE,TRUE,FALSE,0
8577,-1.202369612,-1.149562545,-0.205137766,0.322326415,0.48780094,FALSE,TRUE,FALSE,0
8578,-1.252365645,-1.21696343,-0.277652007,0.071534798,0.519222302,FALSE,TRUE,FALSE,0
8579,-1.302361679,-1.284364316,0.453068417,-0.881473347,0.550643665,FALSE,FALSE,TRUE,0
8580,-1.252365645,-1.284364316,0.51442662,-0.941663335,0.597775708,FALSE,TRUE,FALSE,0
8581,-1.252365645,-1.351765201,-0.612333117,0.583149697,0.629197071,FALSE,FALSE,TRUE,0
8582,-1.252365645,-1.284364316,-1.142244874,3.211445843,0.676329114,FALSE,FALSE,TRUE,1
8583,-1.302361679,-1.351765201,-0.645801228,-0.199320149,0.723461158,FALSE,TRUE,FALSE,0
8584,-1.302361679,-1.419166087,-0.829875838,0.773751325,0.75488252,FALSE,TRUE,FALSE,0
8585,-1.302361679,-1.419166087,-1.1199328,0.854004643,0.786303883,FALSE,FALSE,TRUE,0
8586,-1.352357712,-1.419166087,-0.433836525,-0.249478472,0.833435926,TRUE,FALSE,FALSE,0
8587,-1.302361679,-1.419166087,0.492114546,-0.570491742,0.911989332,FALSE,FALSE,TRUE,0
8588,-1.352357712,-1.486566973,-0.857765931,0.442706391,0.959121376,FALSE,TRUE,FALSE,0
8589,-1.352357712,-1.486566973,-0.0043291,0.80384632,0.990542738,FALSE,FALSE,TRUE,0
8590,-1.302361679,-1.419166087,0.101653251,-0.450111766,1.037674781,FALSE,TRUE,FALSE,0
8591,-1.302361679,-1.419166087,0.374976158,-0.660776724,1.069096144,FALSE,TRUE,FALSE,0
8592,-1.252365645,-1.351765201,-0.606755098,0.452738056,1.100517506,FALSE,FALSE,TRUE,0
8593,-1.302361679,-1.351765201,0.347086065,-0.540396748,1.14764955,FALSE,FALSE,TRUE,0
8594,-1.302361679,-1.351765201,-1.019528467,1.195081242,1.194781593,FALSE,TRUE,FALSE,0
8595,-1.252365645,-1.21696343,0.475380491,-0.911568341,1.226202956,FALSE,FALSE,TRUE,0
8596,-1.252365645,-1.21696343,-1.181291004,1.656537818,1.273334999,FALSE,TRUE,FALSE,0
8597,-1.202369612,-1.149562545,-0.718315468,0.703529673,1.304756362,FALSE,TRUE,FALSE,0
8598,-1.202369612,-1.149562545,-0.33901021,0.232041433,1.336177724,FALSE,TRUE,FALSE,0
8599,-1.202369612,-1.082161659,-0.439414543,0.031408139,1.367599086,FALSE,TRUE,FALSE,0
8600,-1.252365645,-1.149562545,-0.578865006,0.031408139,1.399020449,FALSE,TRUE,FALSE,0
8601,-1.302361679,-1.21696343,-1.002794412,0.693498008,1.430441811,TRUE,FALSE,FALSE,0
8602,-1.302361679,-1.284364316,1.061072433,-0.831315024,1.508995217,FALSE,TRUE,FALSE,0
8603,-1.352357712,-1.351765201,-0.863343949,0.914194631,1.540416579,TRUE,FALSE,FALSE,0
8604,-1.302361679,-1.21696343,-1.348631559,1.215144572,1.618969985,FALSE,TRUE,FALSE,0
8605,-1.252365645,-1.082161659,0.525582657,-0.670808389,1.650391348,FALSE,TRUE,FALSE,0
8606,-1.252365645,-1.082161659,-0.188403711,-0.279573466,1.68181271,FALSE,FALSE,TRUE,0
8607,-1.252365645,-1.082161659,-0.590021043,1.004479613,1.728944753,FALSE,TRUE,FALSE,0
8608,-1.302361679,-1.082161659,-0.947014227,1.064669601,1.760366116,FALSE,TRUE,FALSE,1
8609,-1.302361679,-1.149562545,-0.355744266,0.051471468,1.791787478,FALSE,TRUE,FALSE,1
8610,-1.302361679,-1.149562545,0.123965325,-0.169225155,-1.695983744,FALSE,TRUE,FALSE,0
8611,-1.302361679,-1.149562545,-0.372478321,0.553054702,-1.664562382,FALSE,TRUE,FALSE,0
8612,-1.252365645,-1.082161659,-0.545396895,0.452738056,-1.63314102,FALSE,TRUE,FALSE,0
8613,-1.252365645,-1.014760773,-0.768517635,1.054637937,-1.601719657,FALSE,FALSE,TRUE,0
8614,-1.252365645,-1.014760773,0.84910773,-0.690871718,-1.554587614,FALSE,TRUE,FALSE,0
8615,-1.202369612,-0.947359888,-0.874499986,0.713561337,-1.523166251,FALSE,TRUE,FALSE,0
8616,-1.202369612,-0.947359888,-1.025106486,0.643339685,-1.491744889,FALSE,TRUE,FALSE,0
8617,-1.202369612,-0.947359888,-0.054531267,0.532991373,-1.460323527,FALSE,TRUE,FALSE,0
8618,-1.152373578,-0.879959002,1.618874283,-1.513468222,-1.428902164,FALSE,TRUE,FALSE,0
8619,-1.202369612,-0.947359888,-0.327854173,-0.018750184,-1.397480802,TRUE,FALSE,FALSE,0
8620,-1.202369612,-1.014760773,-0.355744266,0.242073097,-1.318927396,FALSE,TRUE,FALSE,0
8621,-1.202369612,-1.014760773,-0.60117708,1.265302895,-1.287506034,FALSE,FALSE,TRUE,0
8622,-1.252365645,-1.149562545,-0.567708969,0.232041433,-1.24037399,FALSE,TRUE,FALSE,0
8623,-1.252365645,-1.149562545,-0.350166247,0.563086367,-1.208952628,FALSE,FALSE,TRUE,0
8624,-1.252365645,-1.082161659,-0.272073988,-0.028781849,-1.161820584,TRUE,FALSE,FALSE,0
8625,-1.302361679,-1.149562545,0.520004639,-0.650745059,-1.083267178,FALSE,TRUE,FALSE,0
8626,-1.302361679,-1.21696343,-0.762939616,0.974384619,-1.051845816,FALSE,TRUE,FALSE,0
8627,-1.302361679,-1.149562545,-1.069730634,0.583149697,-1.020424453,FALSE,TRUE,FALSE,0
8628,-1.252365645,-1.082161659,1.161476766,-0.901536677,-0.989003091,FALSE,TRUE,FALSE,0
8629,-1.252365645,-1.014760773,0.101653251,-0.088971837,-0.957581729,TRUE,FALSE,FALSE,0
8630,-1.302361679,-1.082161659,-0.93585819,1.7468228,-0.879028323,FALSE,TRUE,FALSE,0
8631,-1.352357712,-1.149562545,-0.182825692,-0.299636796,-0.84760696,TRUE,FALSE,FALSE,0
8632,-1.352357712,-1.149562545,0.285727862,-0.450111766,-0.769053555,FALSE,TRUE,FALSE,0
8633,-1.302361679,-1.149562545,-1.131088837,1.375651206,-0.737632192,FALSE,TRUE,FALSE,0
8634,-1.352357712,-1.149562545,-0.71273745,0.322326415,-0.70621083,FALSE,TRUE,FALSE,0
8635,-1.302361679,-1.149562545,0.921621971,-1.27270827,-0.674789467,FALSE,TRUE,FALSE,0
8636,-1.252365645,-1.082161659,1.027604322,-1.27270827,-0.643368105,FALSE,TRUE,FALSE,0
8637,-1.252365645,-1.014760773,-0.444992562,-0.028781849,-0.611946743,FALSE,TRUE,FALSE,0
8638,-1.202369612,-1.014760773,0.185323529,-0.409985107,-0.58052538,FALSE,TRUE,FALSE,0
8639,-1.252365645,-1.082161659,-0.863343949,1.606379494,-0.549104018,FALSE,TRUE,FALSE,0
8640,-1.202369612,-0.947359888,-0.868921968,0.753687996,-0.517682656,FALSE,TRUE,FALSE,0
8641,-1.202369612,-1.014760773,-0.997216393,0.864036308,-0.486261293,FALSE,FALSE,TRUE,0
8642,-1.252365645,-1.082161659,0.319195973,-0.339763454,-0.43912925,FALSE,FALSE,TRUE,0
8643,-1.252365645,-1.014760773,-0.506350765,1.435841195,-0.391997206,FALSE,TRUE,FALSE,0
8644,-1.202369612,-1.014760773,-0.534240858,-0.179256819,-0.360575844,FALSE,FALSE,TRUE,0
8645,-1.202369612,-0.947359888,-0.260917951,-0.450111766,-0.3134438,FALSE,FALSE,TRUE,0
8646,-1.252365645,-0.947359888,-0.233027859,0.392548068,-0.266311757,FALSE,TRUE,FALSE,0
8647,-1.252365645,-1.014760773,-0.048953248,-0.149161825,-0.234890394,FALSE,TRUE,FALSE,0
8648,-1.302361679,-1.082161659,-0.33901021,0.623276355,-0.203469032,FALSE,FALSE,TRUE,0
8649,-1.302361679,-1.082161659,-1.175712985,2.188216046,-0.156336988,FALSE,TRUE,FALSE,0
8650,-1.302361679,-1.149562545,1.29534921,-1.262676605,-0.124915626,TRUE,FALSE,FALSE,0
8651,-1.302361679,-1.082161659,0.140699381,-0.500270089,-0.04636222,FALSE,FALSE,TRUE,0
8652,-1.352357712,-1.149562545,-0.433836525,0.151788115,0.000769823,TRUE,FALSE,FALSE,0
8653,-1.302361679,-1.149562545,-1.136666856,1.796981123,0.079323229,FALSE,FALSE,TRUE,0
8654,-1.302361679,-1.082161659,-0.545396895,0.683466343,0.126455273,FALSE,FALSE,TRUE,0
8655,-1.352357712,-1.149562545,-1.510394095,2.06783607,0.173587316,FALSE,TRUE,FALSE,0
8656,-1.352357712,-1.149562545,0.882575841,-1.262676605,0.205008679,FALSE,FALSE,TRUE,0
8657,-1.302361679,-1.082161659,-0.656957265,0.603213026,0.252140722,FALSE,TRUE,FALSE,0
8658,-1.302361679,-1.014760773,-0.238605877,-0.359826784,0.283562085,FALSE,TRUE,FALSE,0
8659,-1.252365645,-1.014760773,-0.913546116,1.566252835,0.314983447,FALSE,TRUE,FALSE,0
8660,-1.302361679,-1.014760773,-1.359787596,1.215144572,0.346404809,FALSE,TRUE,FALSE,0
8661,-1.302361679,-1.014760773,0.581362842,-0.620650065,0.377826172,FALSE,TRUE,FALSE,0
8662,-1.252365645,-0.947359888,-0.138201544,-0.30966846,0.409247534,FALSE,TRUE,FALSE,0
8663,-1.252365645,-0.947359888,0.73754736,-1.062043311,0.440668896,FALSE,TRUE,FALSE,0
8664,-1.252365645,-0.947359888,-1.025106486,1.89729777,0.472090259,TRUE,FALSE,FALSE,0
8665,-1.202369612,-0.879959002,-0.969326301,1.064669601,0.550643665,FALSE,TRUE,FALSE,0
8666,-1.252365645,-0.879959002,-0.735049524,0.252104762,0.582065027,FALSE,TRUE,FALSE,0
8667,-1.252365645,-0.812558117,-0.467304636,0.613244691,0.613486389,FALSE,FALSE,TRUE,0
8668,-1.252365645,-0.812558117,-0.205137766,0.593181361,0.660618433,FALSE,TRUE,FALSE,0
8669,-1.252365645,-0.812558117,-0.37805634,1.235207901,0.692039795,FALSE,FALSE,TRUE,0
8670,-1.252365645,-0.745157231,0.235525695,-0.961726665,0.739171839,FALSE,TRUE,FALSE,0
8671,-1.252365645,-0.812558117,-0.048953248,-0.219383478,0.770593201,FALSE,TRUE,FALSE,0
8672,-1.252365645,-0.812558117,-1.264961281,1.034574607,0.802014564,FALSE,TRUE,FALSE,0
8673,-1.302361679,-0.947359888,-0.249761914,0.262136427,0.833435926,FALSE,TRUE,FALSE,0
8674,-1.302361679,-0.947359888,-0.060109285,-1.092138306,0.864857288,FALSE,FALSE,TRUE,0
8675,-1.352357712,-0.947359888,0.832373675,-1.062043311,0.911989332,TRUE,FALSE,FALSE,0
8676,-1.352357712,-1.014760773,-0.104733433,0.242073097,0.990542738,FALSE,FALSE,TRUE,0
8677,-1.352357712,-1.014760773,0.698501231,-1.112201635,1.037674781,FALSE,FALSE,TRUE,0
8678,-1.352357712,-1.014760773,-0.138201544,0.452738056,1.084806825,FALSE,TRUE,FALSE,0
8679,-1.352357712,-1.014760773,-0.461726617,1.42580953,1.116228187,FALSE,TRUE,FALSE,0
8680,-1.402353746,-1.014760773,-0.249761914,-0.038813514,1.14764955,FALSE,TRUE,FALSE,0
8681,-1.402353746,-1.082161659,0.369398139,-1.001853323,1.179070912,FALSE,TRUE,FALSE,0
8682,-1.402353746,-1.014760773,-1.036262523,0.653371349,1.210492274,FALSE,FALSE,TRUE,0
8683,-1.402353746,-1.014760773,-0.511928784,0.793814655,1.257624318,FALSE,TRUE,FALSE,0
8684,-1.402353746,-1.014760773,0.274571825,0.041439804,1.28904568,FALSE,TRUE,FALSE,0
8685,-1.402353746,-1.014760773,-0.082421359,0.14175645,1.320467043,TRUE,FALSE,FALSE,0
8686,-1.402353746,-1.014760773,0.40286625,-0.841346688,1.399020449,FALSE,FALSE,TRUE,0
8687,-1.402353746,-1.014760773,0.363820121,-0.510301754,1.446152492,FALSE,FALSE,TRUE,0
8688,-1.45234978,-1.014760773,-0.311120118,0.693498008,1.493284536,FALSE,TRUE,FALSE,0
8689,-1.45234978,-1.082161659,0.023560992,-0.038813514,1.524705898,FALSE,TRUE,FALSE,0
8690,-1.45234978,-1.014760773,-1.203603078,0.442706391,1.55612726,FALSE,TRUE,FALSE,1
8691,-1.45234978,-1.014760773,0.090497214,-0.379890113,-1.695983744,FALSE,TRUE,FALSE,0
8692,-1.45234978,-1.082161659,0.246681732,-0.811251694,-1.664562382,FALSE,TRUE,FALSE,0
8693,-1.402353746,-1.014760773,0.252259751,0.001313145,-1.63314102,FALSE,FALSE,TRUE,0
8694,-1.402353746,-1.014760773,1.267459118,-1.42318324,-1.586008976,FALSE,TRUE,FALSE,0
8695,-1.402353746,-0.947359888,-0.22744984,0.442706391,-1.554587614,FALSE,FALSE,TRUE,0
8696,-1.402353746,-0.947359888,-0.701581413,0.984416284,-1.50745557,FALSE,TRUE,FALSE,0
8697,-1.352357712,-0.947359888,-0.188403711,-0.650745059,-1.476034208,FALSE,TRUE,FALSE,0
8698,-1.352357712,-0.879959002,-0.56213095,0.623276355,-1.444612845,TRUE,FALSE,FALSE,0
8699,-1.352357712,-0.879959002,0.648299064,-0.590555071,-1.366059439,FALSE,FALSE,TRUE,0
8700,-1.352357712,-0.879959002,-0.48961671,0.382516403,-1.318927396,FALSE,FALSE,TRUE,0
